avganncount,avgdeathsperyear,target_deathrate,incidencerate,medincome,popest2015,povertypercent,studypercap,binnedinc,medianage,medianagemale,medianagefemale,geography,percentmarried,pctnohs18_24,pcths18_24,pctsomecol18_24,pctbachdeg18_24,pcths25_over,pctbachdeg25_over,pctemployed16_over,pctunemployed16_over,pctprivatecoverage,pctprivatecoveragealone,pctempprivcoverage,pctpubliccoverage,pctpubliccoveragealone,pctwhite,pctblack,pctasian,pctotherrace,pctmarriedhouseholds,birthrate
356.0,123,160.1,482.4,52485,63531,10.7,487.9507642,"(51046.4, 54545.6]",40.6,39.1,42.0,"Chippewa County, Wisconsin",55.6,14.2,36.1,42.6,7.0,38.5,13.5,61.8,5.1,73.4,56.9,50.8,33.9,15.7,95.12569413,1.358983689,1.202360423,0.229397712,55.24062236,5.4977711739999995
184.0,70,157.6,455.2,45316,34445,16.0,0.0,"(45201, 48021.6]",37.1,36.4,38.4,"Clark County, Wisconsin",58.2,37.3,35.4,,2.7,43.3,8.4,61.2,4.8,56.6,41.9,34.1,34.0,17.6,97.12034301,0.40268845200000003,0.446144041,0.6257604729999999,57.41970774,9.86429301
323.0,123,176.6,476.1,59020,56743,8.8,0.0,"(54545.6, 61494.5]",42.0,41.3,42.7,"Columbia County, Wisconsin",54.9,18.5,39.2,,8.1,34.9,15.8,65.0,5.8,78.2,61.6,55.8,29.4,12.9,95.67367993,1.5139470380000002,0.531736358,0.374511986,54.30466505,4.654466449
109.0,43,176.4,466.4,43562,16391,14.7,122.0181807,"(42724.4, 45201]",45.9,44.2,47.1,"Crawford County, Wisconsin",52.3,8.9,48.5,,4.9,42.7,10.1,55.6,6.5,67.4,49.0,43.9,41.0,20.3,96.23248195,1.789722745,0.37007826200000005,0.145604562,51.27585686,5.300353357
2015.0,707,153.8,430.7,61937,523643,13.4,129.85946529999998,"(61494.5, 125635]",34.6,33.7,35.6,"Dane County, Wisconsin",47.5,6.3,21.9,,21.4,19.0,28.3,69.5,4.9,82.5,,62.8,22.6,10.2,84.42134229999999,5.199353976,5.404960427000001,1.885542476,45.26843317,4.458527742
463.0,201,178.9,437.3,54359,88502,9.9,0.0,"(51046.4, 54545.6]",42.0,40.4,43.7,"Dodge County, Wisconsin",51.1,15.0,45.6,,6.2,40.2,11.5,60.1,6.0,77.7,57.6,51.7,30.3,13.9,93.82361909,2.0960619780000003,0.603069556,0.9271912090000001,53.53820299,4.49736915
208.0,77,158.7,449.3,49717,27554,11.0,1778.326196,"(48021.6, 51046.4]",51.7,50.2,53.2,"Door County, Wisconsin",62.6,20.8,31.0,,11.1,32.9,19.7,55.6,6.2,75.8,,42.4,39.5,15.5,96.61750388,0.540910894,0.47960765899999996,0.393061916,56.50832819,4.4813801810000005
187.0,104,192.8,354.7,46475,43601,13.9,0.0,"(45201, 48021.6]",40.6,39.8,41.3,"Douglas County, Wisconsin",47.6,10.9,26.9,54.7,7.5,33.2,15.4,59.9,7.0,66.5,51.4,47.1,37.9,20.6,92.94732756,1.102764903,1.137012261,0.264846229,44.24412034,6.150455775
177.0,72,155.6,396.1,52224,44497,13.9,0.0,"(51046.4, 54545.6]",34.1,33.4,35.0,"Dunn County, Wisconsin",47.6,4.5,25.4,,5.5,34.6,16.2,62.0,6.1,72.4,57.5,50.2,32.3,16.8,94.42242804,0.597839625,2.096967776,0.23551258,51.38981814,5.116736738999999
454.0,177,163.4,440.9,48102,102105,14.4,675.7749376,"(48021.6, 51046.4]",33.8,33.0,34.7,"Eau Claire County, Wisconsin",46.4,6.9,26.6,,8.3,26.9,19.9,65.3,5.8,74.8,60.1,54.2,29.4,14.6,92.75184882,0.737551959,3.4478332560000005,0.233015077,46.89544532,4.346348463
23.0,13,171.9,308.2,44562,4464,12.8,0.0,"(42724.4, 45201]",51.1,50.8,51.3,"Florence County, Wisconsin",59.9,23.9,15.7,,0.0,39.2,12.0,51.1,7.2,68.9,48.1,38.9,41.8,17.6,98.45844504,0.20107238600000002,0.067024129,0.0,57.93067227,3.462050599
579.0,206,159.4,477.0,52149,101973,9.9,235.3564179,"(51046.4, 54545.6]",41.0,40.1,41.8,"Fond du Lac County, Wisconsin",54.8,10.6,33.8,,6.2,38.5,14.8,64.6,5.3,77.1,60.3,54.8,30.6,14.4,93.58516484,1.164638933,1.315737834,1.864207221,53.51968638,4.541733098
68.0,25,166.4,490.6,41418,9057,17.0,4306.06161,"(40362.7, 42724.4]",45.3,44.4,46.4,"Forest County, Wisconsin",52.8,18.9,42.2,,4.4,40.7,8.8,47.6,10.1,59.8,40.1,35.1,43.9,20.4,82.26229508,0.491803279,0.153005464,0.0,51.39107612,7.250418292999999
257.0,108,166.9,428.2,46972,52250,15.0,0.0,"(45201, 48021.6]",36.1,33.2,39.7,"Grant County, Wisconsin",48.6,8.4,23.8,63.0,4.7,38.7,13.1,62.2,4.6,74.8,58.4,50.5,30.4,13.9,96.73716716,1.303190973,0.7360795509999999,0.273844899,51.66349565,5.174434328
187.0,74,158.4,420.0,53328,37186,8.7,0.0,"(51046.4, 54545.6]",42.2,41.3,43.2,"Green County, Wisconsin",56.7,10.5,40.9,36.1,12.4,39.0,14.8,67.6,3.5,78.2,,53.9,30.2,13.8,97.19792679,0.296944174,0.639779721,0.410322859,55.27363520000001,5.46031746
89.0,32,152.3,447.2,61802,17110,8.2,0.0,"(61494.5, 125635]",458.4,36.3,40.7,"Seward County, Nebraska",58.1,4.3,22.7,,6.2,29.5,18.0,63.4,3.5,83.4,67.6,55.0,24.3,9.0,96.47605601,0.352982704,0.482409695,1.194258148,60.49149338,9.675645959
29.0,15,169.9,356.1,40351,5220,16.0,191.5708812,"(37413.8, 40362.7]",46.1,45.2,47.8,"Sheridan County, Nebraska",56.5,30.1,26.2,,5.4,31.1,17.2,61.2,1.4,64.9,,28.1,38.3,17.8,84.54854552,0.434454099,0.547789951,0.491122025,52.45683931,5.360824742
20.0,10,187.4,400.6,43883,3091,12.1,0.0,"(42724.4, 45201]",49.5,47.7,50.5,"Sherman County, Nebraska",61.0,11.9,14.8,59.1,14.2,42.3,10.0,62.2,3.1,75.6,55.9,44.3,35.3,14.8,97.90794979,1.223044738,0.193112327,0.41841004200000004,53.95787945,7.992565056
16.0,10,138.2,221.5,55955,5937,9.2,0.0,"(54545.6, 61494.5]",38.8,36.8,41.4,"Stanton County, Nebraska",62.7,12.4,29.1,,5.3,35.0,14.2,68.3,2.6,76.1,60.8,48.8,28.0,12.4,97.18796251,0.559118566,0.263114619,0.34533793799999996,61.73052088,5.6782334379999995
40.0,13,120.2,432.5,49517,5163,10.7,0.0,"(48021.6, 51046.4]",48.9,47.6,50.9,"Thayer County, Nebraska",67.0,21.5,22.7,,9.2,37.0,14.8,,1.7,74.0,54.6,39.3,36.1,16.8,97.10536472,0.057892705999999995,0.0,0.0,59.54720205,6.35451505
30.0,14,215.0,453.6,41344,7064,34.0,0.0,"(40362.7, 42724.4]",28.6,27.5,30.3,"Thurston County, Nebraska",40.9,30.2,32.9,,3.0,35.5,9.2,,14.4,39.9,31.5,26.1,39.1,28.4,41.41952203,0.10077742599999999,0.56147423,0.38871292799999996,41.69865643,8.467741935
24.0,12,156.3,350.1,44726,4154,12.3,0.0,"(42724.4, 45201]",46.0,44.2,46.6,"Valley County, Nebraska",64.2,17.2,34.4,,3.1,42.6,14.5,67.0,1.4,70.5,,35.6,38.3,16.9,98.30747532,0.070521862,0.0,0.023507287,56.87928308,5.01285347
104.0,39,159.2,431.4,69191,20248,7.4,0.0,"(61494.5, 125635]",41.2,40.1,42.4,"Washington County, Nebraska",63.5,13.0,24.9,,11.2,31.1,22.6,68.0,1.4,82.4,68.2,58.2,22.9,8.3,97.27995261,0.676309424,0.098731303,0.306067039,62.95743092,5.725611099
39.0,15,142.1,392.0,53290,9367,13.6,0.0,"(51046.4, 54545.6]",30.1,27.2,32.2,"Wayne County, Nebraska",53.9,3.6,17.7,,2.4,20.5,25.8,66.8,3.0,82.7,66.6,57.2,22.2,9.1,95.25729443,3.3421750660000002,0.021220159,0.7320954909999999,58.74285714,5.981533521
31.0,12,162.7,495.5,40979,3625,12.7,0.0,"(40362.7, 42724.4]",47.5,45.5,49.0,"Webster County, Nebraska",57.2,28.0,31.1,,3.5,36.1,12.9,56.7,4.7,69.1,50.4,38.5,38.3,17.7,95.53692183,0.054097917,1.3794968890000001,0.5139302139999999,54.25257732,3.524229075
72.0,33,164.7,389.2,51335,13806,10.6,0.0,"(51046.4, 54545.6]",41.3,38.2,43.6,"York County, Nebraska",56.5,13.6,25.8,55.3,5.3,32.6,19.0,65.5,2.0,77.4,58.2,44.1,28.9,11.6,95.60940326,0.933092224,0.224231465,0.7016274859999999,55.1213419,6.993486459
1962.667684,62,211.0,453.5494221,46840,24200,13.2,0.0,"(45201, 48021.6]",38.9,37.1,40.8,"Churchill County, Nevada",51.6,19.8,39.3,,1.4,35.0,10.9,48.4,11.9,63.0,,34.9,37.0,17.3,81.84067293,2.370938479,2.667821211,3.645060201,49.69920844,7.724034496
1962.667684,3120,167.7,453.5494221,51241,2114801,15.6,405.2390745,"(51046.4, 54545.6]",36.4,35.9,37.0,"Clark County, Nevada",44.6,20.2,35.5,,4.9,28.8,15.1,57.7,10.8,62.9,51.7,45.4,27.3,16.0,63.75048389,10.83685568,9.169756707000001,10.14589511,43.81306543,5.125073246
1962.667684,108,145.2,453.5494221,60322,47710,10.3,0.0,"(54545.6, 61494.5]",49.4,48.7,50.0,"Douglas County, Nevada",58.9,17.3,38.6,,5.0,24.7,16.4,51.5,8.5,70.7,48.9,39.6,35.8,12.9,89.15127277,0.554391756,1.305571426,3.49986246,56.13529501,5.193753615
1962.667684,55,143.2,453.5494221,72648,51935,10.8,0.0,"(61494.5, 125635]",33.5,32.9,34.1,"Elko County, Nevada",56.6,19.0,33.7,42.3,5.1,26.8,12.3,67.0,5.5,73.0,63.9,60.9,18.5,10.0,88.13661223,1.2897094759999999,0.927039293,2.5619642369999998,57.82097649,6.7007335370000005
1962.667684,4,262.1,453.5494221,47180,829,14.0,0.0,"(45201, 48021.6]",46.5,43.0,47.5,"Esmeralda County, Nevada",44.3,1.2,62.7,36.1,0.0,43.2,12.6,46.0,11.9,56.5,38.8,34.9,37.1,16.5,87.37949167,0.0,0.0,7.9754601229999995,40.57971014,4.326923077
1962.667684,4,178.7,453.5494221,70535,2016,9.8,0.0,"(61494.5, 125635]",43.9,44.9,42.6,"Eureka County, Nevada",64.7,48.1,19.2,32.7,0.0,35.8,14.2,64.0,4.7,76.4,63.3,52.6,18.6,2.6,95.80587178,0.119832235,0.0,1.4379868180000002,56.06258149,2.412868633
1962.667684,27,191.5,453.5494221,67423,17019,10.7,0.0,"(61494.5, 125635]",35.3,34.9,35.4,"Humboldt County, Nevada",51.6,31.9,40.2,,4.7,37.4,8.8,64.5,7.8,69.4,59.2,53.9,20.6,11.6,87.06275268,0.451163063,0.31640007,4.371008379,51.35794438,5.517423442
1962.667684,7,123.8,453.5494221,74347,5903,11.0,0.0,"(61494.5, 125635]",37.2,36.4,37.6,"Lander County, Nevada",54.3,24.3,51.6,,3.3,37.5,4.7,59.8,12.0,69.1,57.3,53.7,24.4,11.3,88.44601413,0.134544231,0.8072653879999999,2.371342079,56.90633869,11.63179916
1962.667684,9,127.4,453.5494221,45629,5036,15.1,0.0,"(45201, 48021.6]",37.4,37.3,38.1,"Lincoln County, Nevada",56.8,30.1,38.4,30.7,0.8,32.1,15.9,41.0,11.8,64.1,51.8,48.5,31.5,15.5,90.64304967,2.9264536,0.077011937,0.904890258,59.21402018,4.519774011
1962.667684,124,195.7,453.5494221,48576,52585,13.7,0.0,"(48021.6, 51046.4]",43.2,43.1,43.4,"Lyon County, Nevada",51.1,30.2,36.7,,0.2,30.2,11.1,48.6,13.6,61.1,44.5,38.6,37.5,19.1,85.73668622,0.936949494,1.306696092,5.42617651,51.96681008,4.62962963
1962.667684,20,254.3,453.5494221,40714,4478,19.0,0.0,"(40362.7, 42724.4]",48.7,48.0,49.2,"Mineral County, Nevada",41.8,6.1,42.3,51.6,0.0,31.2,6.8,48.1,15.4,58.1,39.6,36.4,43.2,21.6,66.68856767,1.3140604470000001,4.095488392,4.358300482,34.42211055,9.518477043999999
1962.667684,154,213.5,453.5494221,42881,42477,16.8,0.0,"(42724.4, 45201]",50.8,50.8,50.8,"Nye County, Nevada",54.4,32.3,41.2,,3.3,35.6,9.2,39.7,13.4,53.1,34.6,30.2,48.2,25.0,85.66334311,2.564222874,1.431085044,5.158944282,52.18339358,6.302577113
1962.667684,9,121.8,453.5494221,52001,6634,18.5,0.0,"(51046.4, 54545.6]",41.3,39.5,44.1,"Pershing County, Nevada",44.8,38.0,28.9,,0.0,35.4,7.5,36.9,9.5,59.9,43.8,38.1,34.7,19.1,86.35822672,4.819994049,0.16364177300000002,2.9157988689999996,51.4162266,14.62113127
1962.667684,7,132.6,453.5494221,55291,3987,8.4,0.0,"(54545.6, 61494.5]",54.7,54.0,55.6,"Storey County, Nevada",53.5,16.9,43.5,,13.7,29.5,14.1,50.4,10.3,68.5,48.0,40.6,34.1,13.2,94.24790023,0.432680071,1.4507508269999998,0.20361415100000002,52.23542728,1.17820324
1962.667684,727,166.0,453.5494221,52862,446903,15.4,170.0592746,"(51046.4, 54545.6]",37.6,36.8,38.4,"Washoe County, Nevada",47.0,15.9,28.7,,7.8,24.0,18.2,59.6,9.1,65.4,,45.7,28.1,15.6,80.45763518,2.406331677,5.309883017,5.805723427999999,45.20183955,5.642578635
1962.667684,23,188.4,453.5494221,57243,9811,13.7,0.0,"(54545.6, 61494.5]",39.4,38.4,40.3,"White Pine County, Nevada",44.8,23.9,47.1,,4.3,34.5,8.8,43.8,10.6,67.6,51.7,48.4,31.9,13.7,86.56506918,4.170844195,0.741929015,0.922398235,53.24756825,5.470459518999999
1962.667684,145,193.5,453.5494221,45639,54521,19.3,36.68311293,"(45201, 48021.6]",42.6,41.2,44.4,"Carson City, Nevada",45.1,17.4,33.7,,5.1,28.6,12.8,52.9,11.3,61.3,45.9,41.5,35.6,18.7,82.83653317,0.9654564809999999,2.988142873,7.250100951,42.93785311,4.262413265
411.0,151,182.6,508.6,59831,60641,10.0,329.8098646,"(54545.6, 61494.5]",46.1,45.3,46.8,"Belknap County, New Hampshire",54.2,15.4,37.9,36.2,10.5,31.5,19.1,60.8,5.3,69.6,,48.6,33.9,16.8,96.38901306,0.543055349,1.066242819,0.322853027,53.36016587,4.824422651
360.0,133,168.8,481.8,57556,47285,10.7,0.0,"(54545.6, 61494.5]",50.3,49.3,51.0,"Carroll County, New Hampshire",59.4,14.8,44.4,37.5,3.4,31.4,20.0,56.6,5.8,70.0,47.9,40.2,36.4,13.4,97.39650201,0.359901501,0.599835834,0.027360932999999997,54.68263699,7.381867511
452.0,156,162.8,489.4,56008,75909,11.8,13.17366847,"(54545.6, 61494.5]",42.0,41.4,42.5,"Cheshire County, New Hampshire",48.4,6.1,24.1,60.9,9.0,33.8,19.4,62.2,6.1,75.0,60.3,55.0,28.7,12.7,95.68755724,0.730079812,1.17493131,0.39251602799999996,48.86415562,4.687933426
223.0,93,181.6,459.2,42491,31212,14.9,32.03895937,"(40362.7, 42724.4]",48.1,46.7,49.5,"Coos County, New Hampshire",51.5,13.2,43.9,,7.6,39.1,11.7,54.2,6.9,61.8,43.2,38.6,43.5,22.5,95.54753687,1.735174145,0.42987135200000004,0.33573893899999996,48.23214537,5.975049245
487.0,178,155.0,435.5,56353,89320,11.6,78.36990596,"(54545.6, 61494.5]",41.9,40.5,43.1,"Grafton County, New Hampshire",48.5,6.6,25.6,,10.9,28.6,20.2,59.7,5.0,72.3,57.3,51.0,29.4,14.0,93.24050548,0.871940095,3.2101722610000003,0.14662920699999998,49.5875553,6.078496198
2075.0,694,163.2,482.2,71233,406678,8.7,105.73475819999999,"(61494.5, 125635]",40.1,39.2,41.1,"Hillsborough County, New Hampshire",51.4,12.9,31.8,40.4,14.9,27.2,23.0,66.1,5.9,76.7,64.4,59.0,25.2,12.7,90.78351965,2.388531878,3.608418405,0.934223164,51.98701098,5.055576216
879.0,309,173.1,507.6,62429,147994,9.5,378.39371869999997,"(61494.5, 125635]",42.6,41.4,43.7,"Merrimack County, New Hampshire",51.5,10.9,29.9,49.9,9.3,28.4,21.5,62.9,5.2,76.3,61.5,56.3,28.3,13.1,94.98241230000001,1.181567546,1.635180834,0.407437085,53.12759016,3.9018156960000003
1758.0,570,172.2,518.8,79653,301777,6.1,72.90151337,"(61494.5, 125635]",43.5,42.6,44.3,"Rockingham County, New Hampshire",56.8,13.5,30.9,,16.9,26.9,24.6,68.0,5.6,82.7,,62.1,22.3,9.0,95.2281894,0.7481455220000001,1.856484485,0.490291165,57.13535713,4.370734571
643.0,227,177.6,502.6,58577,126825,11.8,94.61856889,"(54545.6, 61494.5]",37.2,36.1,38.3,"Strafford County, New Hampshire",46.8,6.1,23.5,,7.9,28.0,21.1,64.3,6.5,74.8,61.0,54.5,26.2,12.4,93.39362832,0.9579079290000001,2.885697636,0.39593527700000003,49.94167427,3.6818002610000002
273.0,102,171.9,475.7,57142,42967,10.4,0.0,"(54545.6, 61494.5]",45.1,44.4,46.3,"Sullivan County, New Hampshire",50.9,17.4,44.0,,6.6,37.0,16.4,60.6,5.8,69.6,53.7,48.8,33.3,15.6,96.40431204,0.519299872,0.8832734440000001,0.44279587299999995,49.85074627,3.6578747419999997
1624.0,584,179.5,505.5,54208,274219,15.1,43.76064386,"(51046.4, 54545.6]",40.6,38.9,42.0,"Atlantic County, New Jersey",45.1,12.3,32.4,45.8,9.4,32.9,17.0,58.0,12.5,66.9,49.9,45.3,33.4,17.7,67.14492185,15.56381093,8.286488292,5.106835745,44.80543715,4.69661296
5164.0,1722,147.3,468.1,84309,938506,7.6,330.31221960000005,"(61494.5, 125635]",41.5,40.0,42.9,"Bergen County, New Jersey",54.2,10.1,25.0,47.3,17.6,24.3,29.5,61.4,6.5,75.5,64.3,57.8,23.3,11.8,70.42738549,5.833882094,15.62164671,5.6836116720000005,56.416331400000004,4.077070131
2768.0,914,171.6,531.8,80479,450226,7.2,446.44245329999995,"(61494.5, 125635]",41.0,39.2,42.6,"Burlington County, New Jersey",50.8,11.3,34.5,41.1,13.0,29.5,23.3,61.0,8.5,81.4,65.2,58.6,25.7,10.6,72.79982954,16.12030469,4.655137208,2.602118272,53.74561974,4.910516481
2963.0,1039,182.8,530.9,61685,510923,13.0,972.7493184,"(61494.5, 125635]",38.3,36.6,40.1,"Camden County, New Jersey",44.7,13.1,33.2,,11.6,31.3,19.4,59.6,10.2,68.3,55.7,51.4,31.9,18.6,63.28325501,19.40984144,5.58595932,8.484212829,45.97396038,5.434939237999999
847.0,314,193.1,559.1,55409,94727,13.0,179.4630887,"(54545.6, 61494.5]",48.3,46.7,49.9,"Cape May County, New Jersey",53.4,14.3,33.2,41.9,10.7,34.1,19.5,53.0,10.0,72.1,50.9,44.8,38.2,16.8,90.84703304,4.732529617,1.151296905,1.61160691,51.14075027,5.43325019
847.0,317,189.6,511.3,45438,155854,19.5,128.32522749999998,"(45201, 48021.6]",36.9,35.6,38.8,"Cumberland County, New Jersey",39.6,17.6,40.9,,7.5,39.4,10.5,51.0,11.1,59.4,46.5,43.4,38.4,24.0,63.05218582,20.47441653,1.346833508,10.27796351,43.66264295,5.846434788
3553.0,1272,161.8,450.6,54603,797434,16.7,137.94245039999998,"(54545.6, 61494.5]",36.9,35.4,38.4,"Essex County, New Jersey",39.1,13.7,29.0,,11.1,28.7,19.8,57.7,13.0,59.9,50.2,46.3,31.7,21.1,41.923727500000005,39.89456916,4.912652585,10.20503809,39.00426129,5.084469955
1691.0,602,193.5,544.2,78983,291479,8.2,106.3541456,"(61494.5, 125635]",39.6,38.2,40.8,"Gloucester County, New Jersey",51.7,10.6,30.4,48.0,10.9,34.3,19.9,61.3,9.2,78.0,64.6,60.1,26.2,12.8,81.98850836,10.11546755,2.995886985,2.231500045,55.37173438,4.878014043
2353.0,876,152.6,399.5,57720,674836,17.7,1.481841514,"(54545.6, 61494.5]",34.7,33.8,35.6,"Hudson County, New Jersey",41.5,12.8,25.0,,19.1,26.1,23.8,62.7,9.3,56.5,48.8,44.6,29.6,21.3,55.626385600000006,12.74804978,14.6299759,13.56028125,38.47522277,5.344239425
731.0,210,145.1,496.3,103876,125488,4.7,47.81333673,"(61494.5, 125635]",45.0,43.5,46.1,"Hunterdon County, New Jersey",57.7,16.6,29.8,,15.1,22.7,29.3,64.0,5.9,87.5,73.3,67.5,20.5,7.1,91.06217822,2.581386139,3.6285148510000003,1.268910891,62.07381821,4.22223833
1997.0,648,160.3,504.7,73750,371398,11.8,96.93105509,"(61494.5, 125635]",38.4,36.9,39.9,"Mercer County, New Jersey",47.2,12.1,25.0,50.9,12.0,25.6,20.7,59.5,9.4,73.1,60.6,55.9,27.4,14.5,62.926107200000004,20.1471049,10.07800936,4.855326137,49.813092700000006,4.725836381000001
3980.0,1357,156.7,466.7,77330,840900,8.3,89.19015341,"(61494.5, 125635]",37.7,36.6,38.9,"Middlesex County, New Jersey",51.6,9.0,22.1,54.8,14.1,26.3,24.5,60.4,7.5,74.6,64.2,59.8,23.0,12.1,61.04600747,9.84306877,23.23810671,3.426592798,55.65982883,5.074989438
3887.0,1269,168.6,529.6,87220,628715,8.2,146.3302132,"(61494.5, 125635]",42.3,40.9,43.6,"Monmouth County, New Jersey",53.2,10.9,26.8,44.8,17.4,25.6,26.1,60.8,7.9,78.8,64.2,58.1,24.2,10.7,82.60289104,7.286251262,5.283819544,2.6062286930000003,55.28066751,4.571872443
2795.0,884,150.3,488.5,100511,499509,5.0,122.11992179999999,"(61494.5, 125635]",42.0,40.8,43.3,"Morris County, New Jersey",56.7,12.2,25.9,,20.6,22.5,29.8,64.7,6.3,84.0,,65.8,19.8,7.5,81.55751196,3.2067957739999997,9.716334265,3.3567379639999997,59.86962292,3.6356908669999997
4355.0,1607,174.2,524.9,62937,588721,11.9,62.84810632,"(61494.5, 125635]",42.8,40.4,45.1,"Ocean County, New Jersey",53.6,13.0,29.3,,12.4,36.1,18.0,53.6,8.8,70.9,51.5,46.3,38.5,19.0,91.84420259,3.09760905,1.872996829,1.4928442880000001,53.40548509,6.13243835
2305.0,827,159.1,448.4,58030,510916,18.2,60.67533606,"(54545.6, 61494.5]",36.5,35.1,37.9,"Passaic County, New Jersey",44.3,13.1,32.8,,10.3,34.8,17.1,57.8,8.6,55.8,47.2,43.6,35.3,25.0,64.2678703,12.60387648,5.298143719,13.241616,48.72735839,4.533343875
415.0,164,194.8,516.6,56645,64180,13.1,62.32471175,"(54545.6, 61494.5]",41.8,40.2,42.8,"Salem County, New Jersey",48.7,15.6,36.5,,9.1,38.6,14.3,55.8,10.6,69.1,54.3,50.4,35.2,18.7,80.25184275,14.02487715,0.97972973,2.315724816,49.59953998,5.98109071
1673.0,549,153.3,471.0,100194,333654,5.0,329.6828451,"(61494.5, 125635]",40.8,39.6,42.0,"Somerset County, New Jersey",56.6,13.5,27.4,,18.7,21.9,29.2,65.0,6.0,82.2,71.1,65.8,19.2,8.6,68.24146108,9.095473739,16.07119091,4.459111203,60.66311488,4.842990108
822.0,281,176.4,493.1,82048,143673,6.2,132.2447502,"(61494.5, 125635]",43.4,42.5,44.2,"Sussex County, New Jersey",55.9,12.2,28.0,,13.0,31.0,23.2,64.0,8.2,80.9,68.4,63.4,22.2,9.8,93.33721647,2.111971493,1.8488316319999998,1.0457068459999999,59.78569177,4.6251849169999995
2663.0,909,155.6,463.0,68172,555786,11.1,25.18955137,"(61494.5, 125635]",38.1,36.5,39.5,"Union County, New Jersey",46.5,15.3,29.8,,13.0,29.7,19.7,62.0,9.8,65.9,56.1,51.1,27.5,17.1,57.86687417,21.30720336,4.822467307,13.51850772,49.27138445,5.746896424
623.0,227,175.1,485.9,71294,106869,8.3,28.071751399999997,"(61494.5, 125635]",42.6,41.4,43.7,"Warren County, New Jersey",54.5,14.6,27.0,45.2,13.2,34.0,19.7,61.3,9.0,76.9,62.9,58.3,26.3,12.4,89.1518848,4.11560629,2.70829836,2.343647996,54.94516044,4.839230894
2820.0,1031,147.1,404.1,47192,676685,18.7,294.08070219999996,"(45201, 48021.6]",36.5,35.2,37.9,"Bernalillo County, New Mexico",43.7,18.9,25.7,48.3,7.2,23.8,17.9,57.5,8.4,58.5,46.0,39.2,37.7,24.1,71.84702564,2.966719737,2.320819416,14.06276198,41.35260379,5.264795797
28.0,10,164.7,375.5,33256,3456,22.2,0.0,"[22640, 34218.1]",57.1,55.5,58.7,"Catron County, New Mexico",49.4,0.0,24.1,,12.0,36.3,14.8,33.6,4.6,62.3,37.6,30.7,44.3,13.1,96.42757466,0.6698297520000001,0.33491487600000003,0.418643595,53.13626532,0.689655172
272.0,123,164.5,375.8,38403,65764,23.4,0.0,"(37413.8, 40362.7]",34.8,32.9,36.7,"Chaves County, New Mexico",48.1,23.1,28.7,,1.7,27.0,11.9,52.9,7.6,49.6,36.6,32.2,44.9,29.4,79.57636261,1.747428241,0.791660969,13.69679841,48.11288532,8.496374333
109.0,42,146.5,375.5,35081,27329,28.8,0.0,"(34218.1, 37413.8]",36.2,35.2,37.8,"Cibola County, New Mexico",38.1,27.3,34.1,,2.5,36.5,8.4,44.9,15.3,40.4,28.5,26.7,50.4,35.7,43.37886203,1.015265503,0.624497845,11.0474034,39.63436072,6.744769874
76.0,30,139.9,377.4,37156,12414,20.5,0.0,"(34218.1, 37413.8]",47.6,46.9,48.4,"Colfax County, New Mexico",48.3,25.5,31.3,,2.5,33.9,14.9,45.8,9.5,57.1,34.7,27.6,50.0,26.1,85.49665307,0.415480495,1.123336155,9.332922982000001,44.21204472,5.741042345
153.0,66,143.8,336.5,42620,50398,19.2,0.0,"(40362.7, 42724.4]",30.7,29.3,32.9,"Curry County, New Mexico",48.7,15.8,34.4,,4.3,25.2,12.6,54.0,9.1,56.9,41.1,27.4,38.7,24.1,69.66552468,6.3508723289999995,1.542665901,17.74362833,48.77216166,7.197033541000001
14.0,8,243.6,467.1,33789,1828,20.6,0.0,"[22640, 34218.1]",47.3,51.2,45.9,"De Baca County, New Mexico",27.6,59.1,8.6,,0.0,42.9,6.8,36.9,5.2,53.4,37.3,29.2,49.3,30.4,80.04950495,0.0,0.148514851,15.099009900000002,41.92307692,0.0
799.0,319,150.8,381.0,38974,214295,27.9,111.99514690000001,"(37413.8, 40362.7]",32.4,31.1,34.0,"Doña Ana County, New Mexico",46.2,14.0,21.3,,4.8,22.0,16.2,54.0,11.5,49.6,37.3,32.0,43.5,29.9,89.05792123,1.73020569,1.088505957,4.908792642,48.15681763,5.8804657570000005
239.0,107,170.8,391.3,57007,57578,14.1,0.0,"(54545.6, 61494.5]",36.5,35.3,37.7,"Eddy County, New Mexico",50.3,23.4,35.6,38.9,2.2,34.0,10.7,60.1,5.8,62.3,49.5,44.6,34.9,21.3,89.60119336,1.324562822,0.517603925,5.422260562999999,49.8110282,9.558702452999999
166.0,76,159.4,366.5,38221,28609,19.1,454.40246080000003,"(37413.8, 40362.7]",46.5,44.6,48.1,"Grant County, New Mexico",45.8,20.4,30.5,46.6,2.5,26.9,12.8,,9.7,57.0,,32.0,52.6,30.3,89.08959786,0.6318898310000001,0.19574848,5.910230434,43.28457447,5.998550198999999
21.0,8,142.8,361.2,29147,4371,25.8,0.0,"[22640, 34218.1]",41.6,40.9,41.9,"Guadalupe County, New Mexico",33.7,16.8,37.7,,3.2,40.2,7.8,35.0,1.2,60.6,38.7,34.5,50.5,20.2,84.15819708,1.568714096,0.022094565,8.837825895,41.44295302,3.5587188610000005
